"mrs_all_DEGs"	"mrs_BRAF_DEGs"	"mrs_RAS_DEGs"
"MAPK13"	9.37633234858897	8.85206266105507	3.6167413206529
"BAG4"	1.21445215579613	1.2982504729798	0.118578921309737
"TBC1D31"	-0.0231155413124811	0.124699579493112	-0.170225267020102
"WDYHV1"	1.69207346902245	1.77325648031366	0.947127222762852
"ATAD2"	6.98726168504957	6.59626246493281	2.1624625251893
"FBXO32"	2.15897251329479	1.94786563773981	0.447470981586945
"NSMCE2"	3.78406320034101	3.45003816420871	2.12959724051013
"ZNF689"	-4.69693041290861	-4.27771024221374	-1.51110690302219
"PRR14"	3.70934777250791	3.36943171507111	0.919538965885071
"FBRS"	4.78964150371803	4.50742947184852	0.672014282415035
"PHKG2"	4.76801222154879	3.93132164411111	2.40814439850366
"MFSD14A"	-1.61576149581055	-1.12221206501338	-0.0970399421322206
"SASS6"	-3.43821484422741	-2.72088759831253	-2.81949414626631
"MALSU1"	-0.844630315929444	-2.58835395163435	1.79568252938329
"VPS8"	-4.55846165367839	-4.49318890692151	-1.65964412681261
"GALK2"	-6.65824744167102	-6.96096676559891	-0.265153417711238
"B3GNT7"	9.30951304012401	9.48542724974381	2.36713258752023
"MPV17L"	0.276238866515132	0.35372585029092	-0.426038054388121
"BUB1B"	2.50551833302541	2.68082598816192	1.97538543682606
"PDE6D"	-0.832963158220026	-1.80338742350996	-0.283876049408178
"EIF4A2"	6.70155877051897	6.35639667997297	2.17783764708406
"BRPF1"	-1.20918619591756	-1.42636798723141	-0.109508119084221
"RPUSD3"	6.42743920227269	5.43314571641368	3.71535235831467
"TATDN2"	-2.95559960814452	-3.41493482942999	-0.873042173045715
"GHRL"	-1.90980305782983	-1.47763932491771	-3.23417116263479
"SEC13"	3.18112813185015	2.85282625922859	1.94463736599751
"EXOG"	-1.13504920445224	-0.728970421265238	-1.15025334067623
"NTAN1"	2.40291791871832	4.78655951846509	-1.92892739856256
"NMNAT2"	2.12046426240601	0.865895680400034	1.35049623765702
"ZFYVE9"	-6.95330047904433	-8.42140205658319	-1.54708431963852
"SMG1"	-6.46648803325002	-5.18770379783332	-2.82774090362649
"FCHO2"	4.72715131827519	3.72736648392555	1.3651122115904
"RBPMS"	1.67660451003852	3.11514384562826	-2.68877356639212
"TMEM171"	-9.04438359490747	-8.07500215919592	-3.02696362277387
"ODR4"	-4.33839616658559	-5.95150289058406	-1.32753291885136
"CPT2"	2.51808185997973	0.0107080210143711	4.41504189818665
"NECAP2"	4.38552438288165	5.32719639295614	1.79130143818906
"LRP8"	-3.97132774977934	-4.76453177426549	-0.32854503624956
"PAXIP1"	-7.23808789823312	-7.35126511454079	-1.54583300718474
"STEAP2"	-8.42154890250782	-7.98666554707079	-2.70567224039413
"SSBP3"	-1.61788863254372	-1.65861404800805	-0.943521689339811
"CLDN12"	0.948140203031101	0.778901217082637	0.130673642886162
"MMP14"	5.51320255543636	5.7031023672302	-1.24645732589986
"FZD1"	0.891554133506798	1.25897831954113	-0.244140879651999
"GATAD1"	-1.53411055639446	-3.90500062590784	1.29040794297346
"SUSD3"	-0.672595848180058	0.431067594208645	-1.99058402817628
"ZFHX2-AS1"	-1.2358902093191	-0.961443606886833	-0.960730787870118
"TMED6"	-2.58364274557526	-2.90451638144557	-1.41029323831274
"DHRS4"	-2.33844353356388	-2.72310581919352	0.0404143162248984
"DDX19B"	2.9469948092618	2.67687005158513	0.88132424033716
"ST3GAL2"	-0.738872432355456	-2.1490123387098	0.423139435941277
"FUK"	2.5681183420655	1.49880871580641	1.80348736311187
"IL34"	1.11624311399028	0.895821656543282	0.849624763244811
"DHRS1"	6.2703982198586	5.91099101170376	2.03219070609786
"CACNA1D"	-6.66916860598504	-6.32521041260268	-2.30544054091113
"HYDIN"	-5.18848212026212	-4.5402935128431	-1.13385558994523
"AASDH"	-8.13395588342175	-7.10992892617222	-2.445709638235
"ZNF19"	0.017156393127341	-0.495543730910404	0.867333615799209
"CACNA2D3"	-2.53698211719888	-4.11199269883418	1.37046829737215
"RNF111"	-3.57852137641305	-2.72950015847599	-1.62418723089154
"CCNB2"	0.850836253819376	1.46915000897757	2.05192777659336
"FAM81A"	-0.648486130791986	-3.42526615309686	1.730621508822
"MYO1E"	6.24605897851189	6.19295630429102	1.77260799747616
"APPL1"	-7.38077067914109	-7.10115160009954	-2.55282993109035
"MUM1L1"	-5.00661933608811	-4.49253394763777	-1.57865829010249
"AFAP1L1"	1.64332694083449	0.665825501267276	1.2391433429158
"TSC22D3"	-3.7784078052552	-3.50701164853549	-1.20432094947056
"VPS26C"	-4.41687886699006	-4.31196391888196	-0.222351599868015
"DYRK1A"	-6.40163362992507	-5.48960388549833	-2.49673162470655
"KCNJ15"	0.867124188142786	1.20467693370874	-0.573545210207879
"ERG"	-1.63653079004186	-2.30666606757817	0.205818041693724
"ETS2"	-1.71822816398468	-1.1777387793197	-2.24200917655646
"TSPAN18"	1.14172864434542	-0.45643818848044	1.41374497722759
"LCA5L"	-6.81824406240253	-7.93993461188762	-0.670685694229155
"SLC35B2"	6.01304178003751	5.23291911059807	2.75187370963608
"TMEM164"	-8.23535898373706	-10.578240166171	-1.09249477211098
"MX1"	0.788175816890006	1.53900619560656	-1.12210682187248
"CREB3L1"	2.22723059106455	1.20441446194285	1.10443920943976
"C2CD2"	-3.2297973396178	-6.72546663262063	0.393557502671634
"TAB3"	-4.06387384830539	-3.40152501825042	-2.03060553493871
"SLC38A10"	0.931593865015793	-0.291763549141718	1.41400422763372
"C9orf43"	-5.02909940021148	-6.94612130958553	-0.0662124112739598
"ZNF618"	-3.19837841098076	-3.70945773917544	-0.318156212901079
"DGKI"	-7.73701088763523	-7.51465151812863	-2.20168474487133
"SNX22"	5.5705262909714	5.2325931536848	1.32008876202408
"UBN2"	-5.75774973305478	-5.33960445262232	-2.57602740825843
"BRAF"	-0.0554649124427443	-0.836454922581002	0.721632621908074
"SLC34A2"	7.16358907644776	7.00245000773642	2.42441318128884
"PSMG3"	2.59959552992549	1.5709241670811	1.28972797560939
"CABP1"	1.89020281862093	1.30539305197296	1.73620170710879
"WDR19"	-4.41820703461915	-4.20946414776585	-1.56635474872649
"SLC37A3"	-1.62640883000162	-3.62311282531486	1.27014774962063
"AP3S2"	-1.39112621918832	-2.29580333079956	0.0707088805396663
"FMNL2"	4.31692508929116	4.00154480223034	0.107046220995891
"GAREM2"	4.78143274936326	4.25196060276489	2.12302492959601
"SPPL3"	-0.860089949276204	-1.12298484479854	-0.292230310072225
"RAB28"	-5.66997897591066	-6.51810332923373	0.712105394770409
"PRXL2B"	1.57607503299752	-0.479508547182888	1.30591162502459
"TNFRSF14"	1.57906760717389	1.91781166215694	-0.496297514968973
"PANK4"	2.0979844076697	2.6168798597281	0.717572167593244
"C12orf43"	-1.78372846193918	-1.78314588024695	0.127427785761448
"PEX10"	3.66613051909002	2.82556437680191	2.50158457235576
"RER1"	1.78111266156553	1.31510367845316	1.0038938060938
"RADIL"	-9.44563556711229	-8.21625838008186	-3.2769582894447
"SKI"	-4.40198599205492	-3.10233062687362	-3.59499868387557
"WIPI2"	2.79939598512909	1.98583499159471	1.88532542577385
"LDLRAP1"	1.28764005795365	-0.44428343271643	3.56799634588047
"AGAP1"	2.21130556929106	1.80878265474978	1.49141910848128
"KRTCAP3"	4.05821011512155	2.95337954329518	1.68457884522145
"PAFAH2"	-1.20610862810797	-4.96832219531559	3.03991647593558
"EXTL1"	4.25611230764544	3.90849245781652	2.63779784926569
"SLC30A2"	4.13371253345326	4.65503767544596	2.12993306848881
"BABAM2"	2.68097211243521	2.9807371554045	1.18484120418493
"WDR66"	3.11724437237212	2.53553630613247	3.0086721117284
"MRPL17"	5.18052546667888	3.881819269055	2.18243507344434
"DUSP2"	0.468194937571009	1.5804654769519	-2.34617598847802
"UBXN11"	-1.14853733548974	-0.878264733109092	-0.204633645698796
"PTPDC1"	1.92429646308656	2.24843389607968	0.0830121380173746
"GALNT14"	1.13192890911106	0.869484797734155	0.908732274786927
"NCK1"	-3.7590897748628	-3.66767372970371	-0.38682713795071
"HPD"	-2.69317297874139	-3.73386936701283	1.49287944251408
"RHPN1"	5.91192618181125	4.73994435369228	2.23429366617607
"TPRG1L"	-0.107539878081105	-0.661052838515038	1.72935617249945
"PRXL2C"	-6.4417739905221	-5.67252053268478	-1.66186342337956
"XKR8"	0.472113249350758	-0.259950045102345	0.439078814243358
"CNNM4"	-6.57656650653876	-5.47197198761903	-2.60879736739747
"EYA3"	-6.99062352185708	-6.38353410679061	-3.34213479838352
"DZIP1L"	-4.00309219490604	-4.4004117524193	-2.50175701385102
"FANCC"	0.270955627840019	-1.16369669700869	2.01227327700409
"MRAS"	-0.413565968361603	-0.362781837661003	0.112941184249319
"WASF2"	-2.10053219873234	-0.446089436773227	-2.78750904439699
"ABHD3"	2.88064489210689	2.72474227640592	0.284229647427727
"ESYT3"	0.587973213643991	-0.20287116386613	1.22467818740179
"FAIM"	-5.14666189567728	-3.71733479668517	-2.07612270427955
"TENT5B"	-5.46216090874016	-4.51246720472647	-2.06536661273815
"CLSTN2"	-7.5353316088297	-6.36768491072341	-4.12024087768079
"COLEC12"	-5.10241342526047	-4.37368052700218	-4.80896062482117
"RNF207"	2.56636871005135	2.47949487020019	-0.394715402702212
"CUL4B"	1.35619602934476	1.92852688889704	-0.13906310602886
"GPR153"	5.06505540674077	5.87105606923178	-3.03176268539019
"SLC13A3"	1.55107042103228	0.258232362527879	2.91758460070835
"GPRASP2"	-5.00175716940009	-5.14154579622327	-1.06916049873621
"RHBDL2"	6.81204410519548	6.11601630230704	2.58631771494975
"AUTS2"	7.0153789752075	5.78582590381561	2.60719891752356
"SHROOM4"	8.61226003787877	8.99064045104871	3.33043821775142
"HIST1H2BD"	2.23350437941465	1.46264055521891	0.494634868132735
"CDC25C"	1.68808558539882	1.58331032672935	1.39710448285728
"HIST1H4H"	0.589040365796037	-2.03942324720025	1.74631868921811
"MITD1"	1.1198245700499	1.41396400776586	-1.27213514463925
"EIF5B"	2.61408743827458	2.33391067111009	-0.373576885579828
"RIBC1"	-5.5468160906473	-6.15791500596642	0.697147006998332
"CATIP"	-2.11753146066053	-3.77940149821622	0.200214931745988
"CNOT11"	2.9470846073578	2.7483234161217	0.887874356541553
"TSPAN33"	-0.894372201850794	-5.39045219913171	1.38044600034415
"NRG2"	-4.62668481716566	-5.09619709314261	-1.60171105803373
"AHCYL2"	-7.01133012820113	-7.81866314876568	-0.832297783604252
"B4GALT5"	6.11695600776953	6.1227477138579	1.82100839719225
"CD1D"	1.71336657553945	0.605518719603702	2.0808035636642
"SPATA2"	-9.39100503915718	-7.84860721520232	-3.56512788834248
"FAM86C1"	1.69934833570045	0.983506731803941	0.916409305290225
"NCF1"	-0.97771026419219	-0.413358379483263	-1.34837141435418
"TSR2"	-1.02230028820704	-1.97454494714914	1.60023175000076
"PPP1R9A"	3.75632703707269	4.35568897711412	0.0187858126986242
"ZC3H18"	0.869720788040266	0.672800534222667	0.94440358334352
"ZFAND2B"	0.877492783519321	0.652821510363425	0.979072499511522
"GDPD5"	-0.532012130899526	-1.04569737686166	-0.12173554713409
"DYNC1I1"	-4.47755407853796	-5.47816148282136	-0.359220228679885
"TMED4"	0.371365384100596	-2.56677249097418	2.62092808944741
"PPP1R15B"	-7.9453313015312	-6.94491304353358	-2.58240832715631
"COPG2"	4.28849193962904	4.38908578186952	0.901784411690855
"EMSY"	-8.49469338397902	-6.95003045984661	-4.17615801235935
"PKD1L1"	4.7050286725293	3.90966698711373	2.15997427070154
"ZSCAN12"	-4.64040091378513	-4.01423557956254	-1.89190472604936
"TAGLN2"	4.4136488744726	6.19611806130621	-1.55840777599269
"ELK4"	-1.246374398757	0.0910961541312525	-3.29085081175665
"SLAMF8"	1.00623856388103	1.75909238831148	-1.07206881899557
"SLC45A3"	-2.15151021174948	-0.736291048988856	-3.19543948725658
"DUSP23"	4.42483718448149	3.82649977985149	1.76348533125816
"RNF166"	0.420951401932122	0.270461889921706	0.452166818138924
"NBL1"	1.74962097217296	2.23625748103744	-2.97780098022688
"F11R"	5.53602628308249	6.32456354406584	0.230358317635374
"USF1"	3.91065230511494	3.82013465526448	1.30559785386621
"SPATA2L"	2.65893628843482	2.26697365282292	1.15062759513727
"NIT1"	3.17702309233041	2.32906352932582	2.05486959277534
"DEDD"	1.98292572476602	1.76808174922975	-0.248925662239244
"ZNF276"	0.0166760691706005	0.236450735259039	-0.672408484114151
"NPM2"	0.308509283547398	-0.249137737000795	1.67661532787741
"EDA"	-0.411984903199024	-2.83401443959932	1.98264285698139
"CDA"	5.52329028559909	5.01338954498	2.91822920605377
"PINK1"	0.52890258491514	-0.382892384049377	3.26979033916834
"B4GALT3"	6.588604813376	5.71404094273952	4.00218872378014
"DMTN"	-4.09702873349145	-4.24808688754131	-0.2647283588705
"ADAMTS4"	0.103809913239232	-0.270678858793273	0.685005574371555
"FAM160B2"	5.14821444760309	4.10645095579063	1.65152032515648
"NDUFS2"	-0.0614217940343351	-2.12801816212649	2.51958540406425
"FCER1G"	3.08108327038318	4.27936104422026	0.434688907227306
"TOMM40L"	1.76618887518363	-0.206935506066718	2.38346137699322
"MPZ"	0.521628019612732	-0.135302655246231	-0.313548218916313
"CCAR2"	2.26123426892774	3.0218836911413	-0.530837872256754
"CACHD1"	-0.963521949472478	-1.39132656873885	0.398243758994096
"CDC42SE2"	-3.76110754235004	-3.51648060381692	-0.564417009282611
"RAPGEF6"	-0.502961040552678	-0.324430466811871	-1.36506474874051
"EPB41"	-5.0904708206619	-4.71827860488467	-0.423604151607626
"MIS18A"	3.6969829399808	4.55849369814956	0.215670603567076
"ALG8"	2.42259975097954	1.32569677311022	1.7298304278876
"FBXW5"	2.75307012023932	2.2223712183441	2.23063100957465
"CFAP298"	1.61013221472282	1.27068187639944	0.326807479383983
"SYNJ1"	-4.7833702667556	-4.74626836672975	-1.40752542335704
"PAXBP1"	0.792325038774185	1.34633635904931	-0.840861209922122
"IFNAR2"	3.49035200994615	5.55876463756798	-2.22167961960374
"MRPL10"	4.79355467095502	3.99748556343386	2.83257500510965
"IFNGR2"	4.73631863023828	5.51401917193279	0.336431904027982
"GART"	-1.55641935664636	-0.540640311772296	-1.2532452842784
"SON"	-3.4390857851664	-2.39366699799855	-1.49882986551325
"DONSON"	7.22059485087537	7.24272927400244	1.42666293578821
"SV2A"	4.32846594518591	3.05176138714895	2.80518607347547
"LAD1"	8.39878687433665	8.71959070258816	3.24671952452117
"STC1"	-1.1635162975	-2.60265684299563	1.93902599453418
"TNNI1"	2.36507548863542	4.01688123263189	2.59495871308523
"CSRP1"	-3.65611379335314	-3.12640974071377	-0.807297833261728
"KCNE2"	-4.31501086256576	-3.90672877564063	-1.26435995784412
"ATP5MC1"	-0.974563517696566	-1.92711838631349	1.3040758628168
"RCAN1"	-4.51328265966703	-3.41640944254634	-2.0830190948662
"UBE2Z"	3.23849001973783	3.32915345354145	1.69617132463661
"CIART"	4.55096265513079	3.97195682745366	2.0309509098903
"SNF8"	1.63595029912556	0.706419303094349	1.98809183214929
"CLIC6"	-2.25278498210178	-2.04303569806725	-0.942862232998479
"CCDC24"	-0.75851820576784	-1.26029372787352	-0.308648674676006
"RUNX1"	8.15444045994987	8.59380877753274	1.02688276545863
"CBR1"	-1.57018085896532	-2.27871551463477	0.54714847240965
"CBR3"	4.55454670127239	4.16581314366604	-0.498187720767905
"MORC3"	-0.317158142109123	1.47644749359021	-1.96831863876175
"CHAF1B"	7.95043401130683	7.69275135512752	2.74923976007069
"SIM2"	-2.61583422574352	-3.41421810006359	-0.673984203590309
"HLCS"	-2.65503520101168	-3.77577422229046	0.825232176740939
"SCUBE1"	-0.272386068490644	-3.541557388333	2.08544204887823
"ARHGAP27"	6.01642636737354	4.96070374201971	2.10596392304158
"ADPGK"	4.45847951673727	4.50925637339624	0.905844922537488
"PTMS"	5.84615209315406	4.59908031284084	2.68422521656753
"ADIPOR1"	3.0856348031334	2.143002619181	1.31712523262541
"CYB5R1"	-3.37821075350886	-4.74209594292968	1.32018256486711
"PSMD4"	3.78020033664897	3.32814553680336	1.53384274114494
"ATP13A2"	3.70164832786516	4.27544588552105	1.07920861701465
"M1AP"	4.27650470222641	3.28009521728131	2.05538438712067
"PSMB4"	2.97959404468106	2.57149689647629	0.926433829771757
"BTG2"	-3.16011495253691	-2.32492931039713	-1.08442767927674
"HK2"	4.80652403159689	3.61978187211047	3.2477714524765
"C1R"	-3.10742531976663	-3.45066704992508	-2.94819074914254
"ALDH4A1"	-3.07292491685297	-8.58781943257644	0.300130657540854
"STARD9"	2.09992431271378	1.76449456689847	0.560718460524193
"THEM4"	0.171158987766997	0.222649995197765	0.211985419308844
"UBR1"	-5.3296067445342	-5.19391472857963	-1.48626770626921
"AMFR"	5.88900758933578	4.50176483659801	3.27406925164289
"MED8"	2.42195223553274	1.34550882116637	2.14555242998624
"RGL4"	0.99281370842982	2.43238313968244	-1.05109983795245
"RSPRY1"	1.33756546047929	0.885841104188369	0.805750296499744
"CCDC17"	-0.786951081990734	-1.4952010994	-1.35032441353308
"GPBP1L1"	2.36445646606473	2.81812193583921	-0.133879600991593
"NAE1"	6.81429902914414	6.90370642924163	1.81817367159539
"TMEM69"	5.57876515300984	4.75794449058882	0.777600396255389
"ADGRG5"	-0.297138248693361	0.148108937454805	-1.00439377764575
"ACE"	-1.45814382877199	-3.05669222515157	1.0273502910743
"EFCAB14"	-2.81586102057793	-2.48110114977958	-1.75479359945202
"SPON2"	-1.51764993194884	-1.17728514715431	-2.1000879923752
"CHCHD6"	-0.610514381904609	-0.133458899386094	0.0284062890070258
"CTBP1"	7.12330741122826	6.64909290207581	1.85026310623092
"TPPP3"	0.176314885506857	0.0972001807033618	-0.641237943271971
"ZDHHC1"	-2.50517741250024	-3.21234575694086	0.519875550687154
"ATP6V0D1"	-0.819797426919235	-2.44592188319823	2.13525744446052
"ZFYVE28"	-0.588524436885485	-1.78402235748157	0.387411454126344
"CARMIL2"	-1.31158623999106	-1.11956909296527	-1.6887638063887
"C16orf86"	-7.459455192846	-7.2771760928983	-3.26974896956847
"FAM131B"	2.73842294219845	3.017939969407	-1.20213205076974
"RGS12"	4.3234338888402	5.61781816848955	-0.847324634685721
"PSKH1"	-7.84164822499068	-8.25557295989214	-1.34693171763255
"ZYX"	3.18772239616265	3.62712997019583	-0.946924300635732
"ABR"	10.3795167688031	10.3263776737268	4.16754680408889
"LYPD5"	2.95702465608975	3.03184058693114	-0.500706894768045
"CCDC117"	-7.83094225034158	-6.85086073605678	-3.49886226092637
"ZNF230"	-5.00016754399621	-3.70284621125223	-2.94619072998331
"CCDC107"	0.399875403420771	-0.614493773914934	1.48876596481366
"ZNF222"	-4.97241489654903	-3.79612896985409	-1.77392031149966
"NPR2"	-3.47794215311214	-2.55234486658654	-2.3911929261995
"ZNF221"	-3.75425621009673	-2.46840507687262	-2.57190836941514
"ZNF233"	4.20181477801993	4.58590990285151	1.81907209132308
"ZNF235"	-8.73233220504951	-7.39905342048922	-4.07209325808212
"GNE"	-9.17515225946646	-7.79306670204043	-3.63925401362217
"ARHGAP35"	-2.73204816636465	-3.13801878420186	0.193696751605204
"PTGIR"	-2.24393171630301	-1.94394708411176	-2.54675969049754
"CALM3"	1.12992298611109	1.24623454930055	1.82735035285738
"DFFA"	-2.48074946320254	-1.75384381775399	-1.6814356315173
"CCDC28B"	1.78957131431521	1.30979055500051	2.24862740884495
"IQCC"	-2.23034718462495	-2.03175868673244	1.10033418678209
"TMEM234"	5.88019007683131	4.94882669394284	2.12967110401705
"BSDC1"	1.95439247536552	2.38149526473215	1.61321607597218
"ZBTB8A"	-2.59347164276904	-2.19215909033606	-1.49331791079284
"ATAD3B"	1.61705728551028	1.55715541240953	-0.724928796853697
"SSU72"	-1.46065995991709	-2.77240950494843	1.59904916013598
"UBE2J2"	1.9311068665689	1.77331057172071	0.52254332763365
"ZNF362"	3.4679384836591	3.07607713849209	0.585545104585561
"FNDC5"	0.402110181728975	-0.769447817516906	1.36234630475885
"CPAMD8"	3.33728526355853	3.23118186913694	-0.322223329396725
"NR2F6"	6.15109680064272	4.82218270505158	3.04070224917637
"CCDC58"	1.06096357292973	0.700081948009442	-0.496874058286313
"VMA21"	-1.78746574103551	-1.91633200009912	-0.44288081481419
"KALRN"	1.39534834076693	0.887478766025494	0.68348131381668
"CILP2"	4.64213284778871	4.10210811369078	0.566161301539086
"FAM86C2P"	-0.808916699556129	-0.695979484182571	-1.371562633531
"ABCG1"	3.53381319593927	1.86897937678208	3.86357084209406
"TFF3"	-7.40972132613609	-6.97888370286183	-4.49993831423135
"TMPRSS3"	-5.90779391783339	-7.03259634679815	-3.29824009228939
"RSPH1"	-5.47162586846345	-5.76306698188084	0.251698878620907
"SLC37A1"	1.09359788884643	0.91200169604002	-0.426461875016054
"PDE9A"	7.61199508573456	7.52413692459573	2.42605950503711
"WDR4"	-0.581387688894715	-0.000894655962645798	0.203774575424002
"NDUFV3"	0.52805100686537	-0.941545364741881	1.69385854697447
"PKNOX1"	-6.37140873641371	-5.44551056751543	-2.71258545557969
"RRP1B"	0.13471303950898	1.62244175528946	-2.22632620413313
"PDXK"	1.62755127454144	1.35677251875505	0.13268487403723
"G6PD"	1.15446494021147	0.0717553296620835	2.13967926425691
"CSTB"	5.63244881841172	5.22591652940889	2.0085209176325
"RRP1"	3.78493336235768	3.6550358583244	1.51344533394121
"AGPAT3"	-4.14924963485511	-4.98215890071865	-1.6310205106388
"TRAPPC10"	-4.05781951787583	-3.71861882060875	-0.905694172485974
"GAB3"	0.163741454957619	0.334748701789872	-0.481674482930437
"CFAP410"	-0.866857381136771	-1.35632846588213	0.983842459289717
"LRRC3"	-1.52291964399599	-2.2706481392299	-0.517000607707259
"ITGB2"	1.55985897770536	2.86533559144474	-0.707847461931597
"FAM207A"	2.21202423766182	2.31988876573263	0.919582609713199
"RALGDS"	-0.631275510766711	-0.209368648160456	-1.87521440285908
"LSS"	-5.29258099527068	-5.32243251085313	-0.946798817071864
"VAV2"	-2.50154051286585	-1.55577325314608	-1.75395026193337
"MCM3AP"	-4.65462360385673	-3.95786161681963	-1.27257102433156
"C21orf58"	3.9942295209995	3.21061323367168	1.2611672100048
"PCNT"	-0.684582007386937	-0.675617914941678	-0.276288230223633
"DIP2A"	-1.18981698143919	-0.240364559337831	-1.07197715258154
"PRMT2"	2.10281921097779	3.51849014299122	-1.38378928502917
"CLDND2"	0.211432395488778	-0.50396643165896	0.347744406115563
"ZNF208"	2.82229510835383	2.8672963674884	2.12700964707065
"ADAMTS13"	-1.79246642548638	-2.19008648477677	-0.883304880726272
"CACFD1"	6.58984105927896	5.48547188849231	4.36694998498175
"SLC2A6"	0.417033171449548	0.938656758950197	-0.215481923277529
"ZNF761"	-3.98110317174361	-4.41931372564258	-1.40477003910841
"C9orf116"	-3.45535260594864	-4.66148745671324	0.65435225685389
"ZNF714"	2.78242211728749	4.11229228283495	-1.56678024392649
"GPSM1"	6.43148221337567	6.50112552105945	1.4520293934149
"C19orf47"	-0.00165301210762836	-0.530182309590964	-0.360850873533751
"HIPK4"	5.03622357653744	4.3167124787704	1.14002388880759
"CFAP157"	-8.12459040899427	-7.38948798114225	-2.0055109057219
"TOR2A"	0.573452045092133	-0.825586569916339	2.28299885103225
"ST6GALNAC6"	6.58482311711692	6.22773945770424	2.02896588124522
"SHKBP1"	3.92241125942097	5.04263892695212	1.9698753863009
"RDH13"	-6.36351591047384	-5.60953802510998	-2.51539195337534
"ZER1"	4.48366660355828	4.28961058569277	1.94343282877582
"ZDHHC12"	2.25088937693652	2.30947584229414	0.208214665594807
"PKN3"	6.49093602987061	6.18254823704189	1.57443808694693
"SPTBN4"	-3.3714535175345	-5.35772860162069	1.19059098579188
"BRSK1"	3.24080594307058	2.48409470481447	-0.420698295665685
"PLPP7"	0.154367599562075	0.120942685378432	-1.79005060365553
"TAOK1"	-1.9762401380302	-2.07207724692131	-0.887853053963666
"MED27"	5.0027705075766	4.4767319228536	2.47624564216605
"DEDD2"	-1.8246934034735	-1.52548300177683	-0.249486375169686
"SIK3"	-6.61731793720599	-7.27983603253604	-0.794505753028
"MPZL3"	6.42452703733008	6.17976910950176	0.977077746786816
"JAML"	0.720133172957169	1.81568199209203	-1.78615552531978
"NEK8"	1.02524430208509	0.909458784975508	-0.00459291280322604
"TLCD1"	5.98973844991023	5.61481080941309	2.76397819241448
"PCSK7"	-2.8510960854773	-1.90914087768305	-0.94047667296292
"SAFB"	0.868118422423942	1.94995734281677	-0.878851765176019
"CD3G"	-1.86636214993947	-1.26064690533191	-1.89999610044868
"S100A1"	6.56584920073335	6.41355322646818	2.25283128642403
"CHTOP"	-2.10114031151605	-1.39509065478068	-1.24741461414927
"ZBTB7B"	3.83305567505243	2.84414131648519	1.4469569370483
"FLAD1"	6.07680283940591	5.21440380884194	2.88193311293993
"SHC1"	4.43270400733553	4.4385035330104	0.0982130014524668
"VPS11"	4.29453497771502	3.17162445164437	2.38991273551835
"NLRX1"	5.94620010180663	4.80588906998496	3.87347000905131
"ADAR"	2.46787750529554	3.53284393395872	-0.754103472428964
"IL6R"	-1.84308122413857	-1.27961755544392	-0.867784544416664
"UBE2Q1"	6.86181403202953	6.33631591684024	1.87375454170366
"CRTC2"	3.81441476233012	4.51710988774056	-0.487762556591584
"ANO10"	-2.46223599311461	-3.77894119267121	-0.063626155156281
"FDPS"	2.80686079314244	3.73250608645287	1.3908024156385
"RUSC1"	3.31375283123525	2.75397401600493	-0.197822179279257
"GBAP1"	0.468050628979197	-0.0213177860563479	0.706328535688153
"FAM189B"	-4.13438473550465	-3.72268200522884	-1.49287514595873
"PAQR6"	5.97379675019229	5.65771791748943	0.516293328563775
"PMF1"	2.20873206134431	1.8474103011264	1.10930310404283
"SLC25A44"	-4.79444046992387	-4.06164694187898	-0.617340527266857
"LMNA"	2.77283470260544	2.71481351763041	-0.231172927179719
"NBEAL2"	3.78867029061808	4.63561659527478	-1.81683176327518
"CCDC12"	1.98273300422368	2.0591999519661	0.18985510045502
"PTH1R"	-1.05561842894756	-2.16444242232773	0.434179944745457
"UBQLN4"	5.49966671033768	6.09034201782653	-0.136567565936024
"PPP1R35"	4.40404350715619	3.74373762554785	2.11781732416419
"GPATCH4"	-1.19629914311499	-1.61461594980839	0.463233987220687
"NACC1"	8.71842102912015	7.98542895645806	2.54990909031047
"HK3"	3.64308847075116	4.13639017276328	0.149467105846285
"IER2"	-5.9008506479621	-5.11890147794035	-2.03752852128617
"ZNF394"	1.07215087079895	1.44896877653272	0.614417449833135
"CPSF4"	1.59548490113157	0.59069770957836	1.6884683119466
"LY6E"	5.86116549501585	6.97338634811797	-0.540886924560866
"VPS28"	1.48628712358744	1.01886148381669	1.20857527960362
"TONSL"	-3.01038875679904	-5.45701105682295	0.48827633497103
"MUM1"	-1.69971899128747	-1.20461851010537	-2.06658403426456
"RECQL4"	1.89871008074021	1.03188589288849	0.455092780971909
"LRRC14"	-2.50326908489638	-2.75665896554865	-1.58533852739214
"ZNF333"	-4.37569660021369	-3.35921799731644	-2.21312912998298
"PPP1R16A"	3.14051888914928	1.90071281879935	2.09962736107927
"ORAI2"	6.74638717376165	7.14060851257279	3.7736983862748
"ALKBH4"	1.69793982056705	0.391736619354017	1.81094347322014
"SH2B2"	0.29333731264986	0.523022695355687	1.35335863536754
"MRNIP"	-1.56363315090152	-1.51275661796044	-0.118008568209152
"SQSTM1"	2.26781846698089	1.73683737970434	1.86733660984211
"MGAT4B"	9.25015036516496	9.3873405777703	3.39985469561501
"RPL8"	3.30957700810084	3.03807556268452	1.43328549934252
"MAML1"	1.64106514113642	2.46093152046276	-0.477363222275365
"LRWD1"	6.18063021351421	6.90459761070201	2.68307784043903
